show_id,type,title,director,cast,country,date_added,release_year,rating,genres,language,popularity,vote_count,vote_average,budget,revenue,ROI
74458,Movie,Mere Brother Ki Dulhan,Ali Abbas Zafar,"Ali Zafar, Imran Khan, Katrina Kaif, Tara D'Souza, Kyra Dutt",India,2011-09-09,2011,5.9,"Drama, Comedy, Romance",hi,5.971,69,5.9,5510000,18050000,3.28
58699,Movie,Bellflower,Evan Glodell,"Evan Glodell, Jessie Wiseman, Tyler Dawson, Rebekah Brandes, Vincent Grashaw",United States of America,2011-04-16,2011,5.93,"Action, Drama, Romance",en,5.84,151,5.93,17000,101236,5.96
58166,Movie,Lessons of a Dream,Sebastian Grobler,"Daniel Brühl, Burghart Klaußner, Thomas Thieme, Jürgen Tonkel, Justus von Dohnányi",Germany,2011-02-24,2011,7.0,Drama,de,5.833,116,7.0,6700000,1373312,0.2
76788,Movie,Mankatha,Venkat Prabhu,"Ajith Kumar, Arjun Sarja, Vaibhav, Ashwin Kakumanu, Premji Amaran",India,2011-08-31,2011,6.7,"Action, Thriller",ta,5.815,68,6.7,6100000,28000000,4.59
61672,Movie,Titeuf,Zep,"Donald Reignoux, Mélanie Bernier, Nathalie Homs, Sam Karmann, Zabou Breitman","France, Switzerland",2011-04-06,2011,5.8,"Animation, Comedy, Drama, Romance",fr,5.676,139,5.8,15000000,13970489,0.93
59415,Movie,My Friends: Act IV – How It All Began,Neri Parenti,"Christian De Sica, Michele Placido, Paolo Hendel, Giorgio Panariello, Massimo Ghini",Italy,2011-03-16,2011,4.1,Comedy,it,5.651,93,4.1,15000000,3333050,0.22
66150,Movie,Life in a Day,"Kevin Macdonald, Zillah Bowes","Cindy Baer, Moica, Caryn Waechter, Drake Shannon","South Korea, United Kingdom",2011-01-27,2011,7.2,"Documentary, Drama",en,5.609,231,7.2,45202,225861,5.0
84404,Movie,Bully,Lee Hirsch,Desconocido,United States of America,2011-04-23,2011,7.2,"Documentary, Drama",en,5.58,158,7.2,1100000,3483795,3.17
69938,Movie,Trap.com,José Alvarenga Jr.,"Bruno Mazzeo, Fernanda Paes Leme, Carol Castro, Fabiula Nascimento, Luis Miranda",Brazil,2011-07-08,2011,5.0,"Comedy, Romance",pt,5.569,143,5.0,1483515,7586448,5.11
65521,Movie,Pyaar Ka Punchnama,Luv Ranjan,"Kartik Aaryan, Raayo S. Bakhirta, Divyendu Sharma, Nushrratt Bharuccha, Sonnalli Seygall",India,2011-05-20,2011,6.8,"Drama, Comedy, Romance",hi,5.56,86,6.8,1400000,7200000,5.14
80379,Movie,Louis C.K.: Live at the Beacon Theater,Louis C.K.,Louis C.K.,United States of America,2011-12-10,2011,7.829,"Comedy, TV Movie",en,5.489,231,7.829,250000,1000000,4.0
77944,Movie,The Worst Week of My Life,Alessandro Genovesi,"Fabio De Luigi, Cristiana Capotondi, Monica Guerritore, Antonio Catania, Nadir Caselli",Italy,2011-10-27,2011,6.1,Comedy,it,5.466,446,6.1,11000000,12935800,1.18
78172,Movie,Lan Kwai Fong,Wilson Chin Kwok-Wai,"Chen Zhi-Ming, Shiga Lin Si-Nga, Jeana Ho Pui-Yu, Jason Chan Pak-Yu, Dada Chan Ching",Hong Kong,2011-09-15,2011,4.2,Drama,cn,5.413,17,4.2,577450,1154901,2.0
82469,Movie,The Kick,Prachya Pinkaew,"Cho Jae-hyun, Ye Ji-won, Tae-joo Na, Taemi, Petchtai Wongkamlao","Hong Kong, South Korea, Thailand",2011-11-03,2011,5.2,"Comedy, Action",ko,5.385,39,5.2,3500000,517069,0.15
180272,Movie,Friends: Naki on Monster Island,"Takashi Yamazaki, Ryuichi Yagi","Shingo Katori, Koichi Yamadera, Yûna Shindô, YOU, Seishirou Katou",Japan,2011-12-17,2011,7.1,"Animation, Comedy, Family",ja,5.369,27,7.1,1490000,378187,0.25
83860,Movie,October Baby,"Jon Erwin, Andrew Erwin","Rachel Hendrix, Jason Burkey, John Schneider, Jennifer Price, Colleen Trusler",United States of America,2011-10-30,2011,6.3,Drama,en,5.34,114,6.3,1000000,5396618,5.4
91088,Movie,The King of Pigs,Yeon Sang-ho,"Yang Ik-june, Oh Jung-se, Kim Hye-na, Park Hee-von, Kim Kkob-bi",South Korea,2011-11-03,2011,6.2,"Animation, Thriller, Drama, Crime",ko,5.328,73,6.2,130000,13,0.0
91073,Movie,Late Autumn,Kim Tae-yong,"Hyun Bin, Tang Wei, Jun Kim, John Wu, Danni Lang","China, United States of America, South Korea, Hong Kong",2011-02-17,2011,6.9,"Drama, Romance",ko,5.316,64,6.9,6200000,4820000,0.78
65946,Movie,Ready,Anees Bazmee,"Salman Khan, Asin Thottumkal, Paresh Rawal, Sudesh Lehri, Sharat Saxena",India,2011-06-03,2011,5.0,"Action, Comedy",hi,5.177,92,5.0,5800000,27000000,4.66
73939,Movie,Pariah,Dee Rees,"Adepero Oduye, Pernell Walker, Aasha Davis, Charles Parnell, Sahra Mellesse",United States of America,2011-12-27,2011,6.9,Drama,en,4.978,151,6.9,500000,769552,1.54
53319,Movie,What a Beautiful Day,Gennaro Nunziante,"Checco Zalone, Nabiha Akkari, Rocco Papaleo, Tullio Solenghi, Anna Rita Del Piano",Italy,2011-01-05,2011,6.532,Comedy,it,4.869,1504,6.532,6000000,43500000,7.25
73869,Movie,The Last Man on Earth,Gian Alfonso Pacinotti,"Gabriele Spinelli, Anna Bellato, Teco Celio, Stefano Scherini, Roberto Herlitzka",Italy,2011-09-09,2011,5.6,"Drama, Science Fiction",it,4.836,40,5.6,2300000,159846,0.07
58333,Movie,Tanu Weds Manu,Aanand L. Rai,"R. Madhavan, Kangana Ranaut, Jimmy Shergill, Eijaz Khan, Deepak Dobriyal",India,2011-02-25,2011,6.816,"Comedy, Romance, Drama",hi,4.569,95,6.816,400000,252000,0.63
60592,Movie,The Importance of Tying Your Own Shoes,Lena Koppel,"Sverrir Gudnason, Vanna Rosenberg, Mats Melin, Theresia Widarsson, Bosse Östlin",Sweden,2011-03-18,2011,6.4,"Drama, Comedy",sv,4.565,32,6.4,950000,5012245,5.28
107227,Movie,23:59,Gilbert Chan,"Tedd Chan, Stella Chung, Henley Hii, Lawrence Koh, Tommy Kuan","Malaysia, Singapore",2011-11-03,2011,4.8,Horror,zh,4.523,45,4.8,600000,1208479,2.01
24428,Movie,The Avengers,Joss Whedon,"Robert Downey Jr., Chris Evans, Mark Ruffalo, Chris Hemsworth, Scarlett Johansson",United States of America,2012-04-25,2012,7.73,"Science Fiction, Action, Adventure",en,186.111,31285,7.73,220000000,1518815515,6.9
50620,Movie,The Twilight Saga: Breaking Dawn - Part 2,Bill Condon,"Kristen Stewart, Robert Pattinson, Taylor Lautner, Peter Facinelli, Elizabeth Reaser",United States of America,2012-11-13,2012,6.461,"Adventure, Fantasy, Drama, Romance",en,97.238,8967,6.461,120000000,829747654,6.91
49051,Movie,The Hobbit: An Unexpected Journey,Peter Jackson,"Martin Freeman, Ian McKellen, Richard Armitage, James Nesbitt, Ken Stott","New Zealand, United States of America",2012-12-12,2012,7.357,"Adventure, Fantasy, Action",en,88.877,18623,7.357,250000000,1021103568,4.08
57800,Movie,Ice Age: Continental Drift,"Steve Martino, Mike Thurmeier","Ray Romano, John Leguizamo, Denis Leary, Seann William Scott, Josh Peck",United States of America,2012-06-27,2012,6.38,"Animation, Comedy, Adventure, Family",en,81.518,7660,6.38,95000000,877244782,9.23
73723,Movie,The Lorax,Chris Renaud,"Danny DeVito, Ed Helms, Zac Efron, Rob Riggle, Taylor Swift","United States of America, Japan",2012-03-01,2012,6.5,"Animation, Family",en,80.563,3604,6.5,70000000,349305397,4.99
1930,Movie,The Amazing Spider-Man,Marc Webb,"Andrew Garfield, Emma Stone, Rhys Ifans, Denis Leary, Martin Sheen",United States of America,2012-06-23,2012,6.7,"Action, Adventure, Science Fiction",en,77.777,17552,6.7,215000000,757930663,3.53
49026,Movie,The Dark Knight Rises,Christopher Nolan,"Christian Bale, Gary Oldman, Tom Hardy, Joseph Gordon-Levitt, Anne Hathaway","United Kingdom, United States of America",2012-07-17,2012,7.8,"Action, Crime, Drama, Thriller",en,72.208,23005,7.8,250000000,1081041287,4.32
75780,Movie,Jack Reacher,Christopher McQuarrie,"Tom Cruise, Rosamund Pike, Richard Jenkins, David Oyelowo, Werner Herzog",United States of America,2012-12-20,2012,6.64,"Crime, Drama, Thriller, Action",en,71.769,7100,6.64,60000000,218300000,3.64
62177,Movie,Brave,"Mark Andrews, Brenda Chapman","Kelly Macdonald, Emma Thompson, Billy Connolly, Julie Walters, Robbie Coltrane",United States of America,2012-06-21,2012,7.02,"Animation, Adventure, Comedy, Family, Action, Fantasy",en,67.249,13501,7.02,185000000,539000000,2.91
80321,Movie,Madagascar 3: Europe's Most Wanted,"Eric Darnell, Conrad Vernon, Tom McGrath","Ben Stiller, Chris Rock, David Schwimmer, Jada Pinkett Smith, Frances McDormand",United States of America,2012-06-06,2012,6.6,"Animation, Family, Comedy, Adventure",en,64.922,6210,6.6,145000000,746921274,5.15
70160,Movie,The Hunger Games,Gary Ross,"Jennifer Lawrence, Josh Hutcherson, Liam Hemsworth, Woody Harrelson, Elizabeth Banks",United States of America,2012-03-12,2012,7.214,"Science Fiction, Adventure, Fantasy",en,62.5,22183,7.214,75000000,694394724,9.26
68718,Movie,Django Unchained,Quentin Tarantino,"Jamie Foxx, Christoph Waltz, Leonardo DiCaprio, Kerry Washington, Samuel L. Jackson",United States of America,2012-12-25,2012,8.183,"Drama, Western",en,60.467,26532,8.183,100000000,425368238,4.25
82690,Movie,Wreck-It Ralph,Rich Moore,"John C. Reilly, Sarah Silverman, Jack McBrayer, Alan Tudyk, Jane Lynch",United States of America,2012-11-01,2012,7.342,"Family, Animation, Comedy, Adventure",en,57.939,12420,7.342,165000000,471222889,2.86
76492,Movie,Hotel Transylvania,Genndy Tartakovsky,"Adam Sandler, Andy Samberg, Selena Gomez, Kevin James, Fran Drescher",United States of America,2012-09-20,2012,7.0,"Animation, Comedy, Family, Fantasy",en,56.113,8707,7.0,85000000,358375603,4.22
22970,Movie,The Cabin in the Woods,Drew Goddard,"Kristen Connolly, Fran Kranz, Chris Hemsworth, Jesse Williams, Anna Hutchison",United States of America,2012-04-12,2012,6.6,"Horror, Mystery",en,53.47,7957,6.6,30000000,71038838,2.37
72105,Movie,Ted,Seth MacFarlane,"Mark Wahlberg, Mila Kunis, Seth MacFarlane, Joel McHale, Giovanni Ribisi",United States of America,2012-06-29,2012,6.4,"Comedy, Fantasy",en,53.05,12445,6.4,50000000,549368315,10.99
57214,Movie,Project X,Nima Nourizadeh,"Thomas Mann, Oliver Cooper, Jonathan Daniel Brown, Dax Flame, Kirby Bliss Blanton",United States of America,2012-03-01,2012,6.881,Comedy,en,52.467,6429,6.881,12000000,102731865,8.56
44833,Movie,Battleship,Peter Berg,"Taylor Kitsch, Alexander Skarsgård, Rihanna, Brooklyn Decker, Tadanobu Asano","Japan, United States of America",2012-04-11,2012,5.861,"Thriller, Action, Adventure, Science Fiction",en,50.831,5573,5.861,209000000,303025485,1.45
81188,Movie,Rise of the Guardians,Peter Ramsey,"Chris Pine, Alec Baldwin, Jude Law, Isla Fisher, Hugh Jackman",United States of America,2012-11-21,2012,7.4,"Animation, Family, Fantasy",en,48.601,6772,7.4,145000000,306941670,2.12
64688,Movie,21 Jump Street,"Phil Lord, Christopher Miller","Jonah Hill, Channing Tatum, Brie Larson, Dave Franco, Rob Riggle",United States of America,2012-03-14,2012,6.9,"Action, Comedy, Crime",en,47.939,10373,6.9,42000000,201585328,4.8
71552,Movie,American Reunion,"Jon Hurwitz, Hayden Schlossberg","Jason Biggs, Alyson Hannigan, Seann William Scott, Chris Klein, Thomas Ian Nicholas",United States of America,2012-04-04,2012,6.297,Comedy,en,46.947,4447,6.297,50000000,234989584,4.7
76726,Movie,Chronicle,Josh Trank,"Dane DeHaan, Alex Russell, Michael B. Jordan, Michael Kelly, Ashley Grace",United States of America,2012-02-01,2012,6.8,"Science Fiction, Drama, Thriller",en,46.737,5348,6.8,15000000,145000000,9.67
57165,Movie,Wrath of the Titans,Jonathan Liebesman,"Sam Worthington, Liam Neeson, Ralph Fiennes, Rosamund Pike, Bill Nighy","Spain, United States of America",2012-03-28,2012,5.7,"Fantasy, Adventure, Action",en,46.287,4243,5.7,150000000,301970083,2.01
70981,Movie,Prometheus,Ridley Scott,"Noomi Rapace, Michael Fassbender, Charlize Theron, Idris Elba, Guy Pearce",United States of America,2012-05-30,2012,6.6,"Science Fiction, Adventure, Mystery",en,46.151,12422,6.6,130000000,403354469,3.1
82675,Movie,Taken 2,Olivier Megaton,"Liam Neeson, Maggie Grace, Famke Janssen, Leland Orser, D. B. Sweeney","France, Turkey, United States of America",2012-09-27,2012,6.4,"Action, Crime, Thriller",en,45.673,6713,6.4,45000000,376100000,8.36
87428,Movie,That's My Boy,Sean Anders,"Adam Sandler, Andy Samberg, Leighton Meester, Vanilla Ice, Tony Orlando",United States of America,2012-06-14,2012,5.821,"Comedy, Drama",en,45.325,1988,5.821,70000000,58100000,0.83
72545,Movie,Journey 2: The Mysterious Island,Brad Peyton,"Dwayne Johnson, Josh Hutcherson, Vanessa Hudgens, Luis Guzmán, Michael Caine",United States of America,2012-01-19,2012,6.152,"Adventure, Action, Science Fiction",en,44.495,4292,6.152,79000000,355692760,4.5
49529,Movie,John Carter,Andrew Stanton,"Taylor Kitsch, Lynn Collins, Samantha Morton, Mark Strong, Ciarán Hinds",United States of America,2012-03-07,2012,6.327,"Action, Adventure, Science Fiction",en,44.294,5675,6.327,250000000,284100000,1.14
114150,Movie,Pitch Perfect,Jason Moore,"Anna Kendrick, Brittany Snow, Anna Camp, Rebel Wilson, Ester Dean",United States of America,2012-09-28,2012,7.3,"Comedy, Music, Romance",en,43.481,6567,7.3,17000000,115647426,6.8
37724,Movie,Skyfall,Sam Mendes,"Daniel Craig, Judi Dench, Javier Bardem, Ralph Fiennes, Naomie Harris","United Kingdom, United States of America",2012-10-24,2012,7.247,"Action, Adventure, Thriller",en,43.293,15328,7.247,200000000,1108594176,5.54
103663,Movie,The Hunt,Thomas Vinterberg,"Mads Mikkelsen, Thomas Bo Larsen, Annika Wedderkopp, Lasse Fogelstrøm, Susse Wold","Denmark, Sweden",2012-06-13,2012,8.1,Drama,da,41.569,4280,8.1,3800000,18300000,4.82
76163,Movie,The Expendables 2,Simon West,"Sylvester Stallone, Jason Statham, Jet Li, Dolph Lundgren, Chuck Norris","Bulgaria, United States of America",2012-08-08,2012,6.347,"Action, Adventure, Thriller",en,41.329,6777,6.347,100000000,314975955,3.15
82507,Movie,Sinister,Scott Derrickson,"Ethan Hawke, Juliet Rylance, Vincent D'Onofrio, James Ransone, Fred Thompson","Canada, United States of America",2012-03-29,2012,6.9,"Horror, Thriller, Mystery",en,41.134,5579,6.9,3000000,82515113,27.51
94329,Movie,The Raid,Gareth Evans,"Iko Uwais, Joe Taslim, Donny Alamsyah, Yayan Ruhian, Pierre Gruno","France, Indonesia, United States of America",2012-03-22,2012,7.405,"Action, Thriller, Crime",id,40.973,3506,7.405,1100000,9148519,8.32
87827,Movie,Life of Pi,Ang Lee,"Suraj Sharma, Irrfan Khan, Ayush Tandon, Gautam Belur, Adil Hussain","India, Taiwan, United Kingdom, United States of America",2012-11-20,2012,7.4,"Adventure, Drama",en,39.406,13168,7.4,120000000,609016565,5.08
41154,Movie,Men in Black 3,Barry Sonnenfeld,"Will Smith, Tommy Lee Jones, Josh Brolin, Jemaine Clement, Emma Thompson","United Arab Emirates, United States of America",2012-05-23,2012,6.5,"Action, Comedy, Science Fiction",en,39.044,10389,6.5,225000000,624000000,2.77
77877,Movie,The Lucky One,Scott Hicks,"Zac Efron, Taylor Schilling, Blythe Danner, Jay R. Ferguson, Riley Thomas Stewart",United States of America,2012-04-19,2012,7.2,"Drama, Romance",en,38.182,3676,7.2,25000000,99400000,3.98
58595,Movie,Snow White and the Huntsman,Rupert Sanders,"Kristen Stewart, Chris Hemsworth, Charlize Theron, Sam Claflin, Ian McShane",United States of America,2012-05-30,2012,6.0,"Adventure, Fantasy, Drama",en,36.278,7909,6.0,170000000,396600000,2.33
52520,Movie,Underworld: Awakening,"Måns Mårlind, Björn Stein","Kate Beckinsale, Stephen Rea, Michael Ealy, Theo James, India Eisley",United States of America,2012-01-19,2012,6.322,"Fantasy, Action, Horror",en,36.167,4102,6.322,70000000,160112671,2.29
84892,Movie,The Perks of Being a Wallflower,Stephen Chbosky,"Logan Lerman, Emma Watson, Ezra Miller, Mae Whitman, Kate Walsh",United States of America,2012-09-20,2012,7.8,Drama,en,35.708,10575,7.8,13000000,33384127,2.57
76493,Movie,The Dictator,Larry Charles,"Sacha Baron Cohen, Ben Kingsley, Anna Faris, Jason Mantzoukas, Sayed Badreya",United States of America,2012-05-15,2012,6.2,Comedy,en,34.436,5938,6.2,65000000,179379533,2.76
87502,Movie,Flight,Robert Zemeckis,"Denzel Washington, Don Cheadle, Kelly Reilly, John Goodman, Bruce Greenwood",United States of America,2012-11-02,2012,6.842,Drama,en,34.412,6053,6.842,31000000,161772575,5.22
62213,Movie,Dark Shadows,Tim Burton,"Johnny Depp, Michelle Pfeiffer, Helena Bonham Carter, Eva Green, Jackie Earle Haley","United Kingdom, United States of America",2012-05-09,2012,6.1,"Comedy, Fantasy",en,31.393,7248,6.1,150000000,245527149,1.64
59967,Movie,Looper,Rian Johnson,"Joseph Gordon-Levitt, Bruce Willis, Emily Blunt, Paul Dano, Noah Segan",United States of America,2012-09-26,2012,6.889,"Action, Thriller, Science Fiction",en,31.148,10261,6.889,30000000,47042000,1.57
49040,Movie,The Bourne Legacy,Tony Gilroy,"Jeremy Renner, Rachel Weisz, Edward Norton, Stacy Keach, Dennis Boutsikaris",United States of America,2012-08-08,2012,6.228,"Action, Thriller",en,30.584,5732,6.228,130000000,276600000,2.13
97630,Movie,Zero Dark Thirty,Kathryn Bigelow,"Jessica Chastain, Jason Clarke, Kyle Chandler, Jennifer Ehle, Mark Strong",United States of America,2012-12-19,2012,7.0,"Thriller, Drama",en,29.88,4570,7.0,40000000,132800000,3.32
118957,Movie,Bait,Kimble Rendall,"Sharni Vinson, Phoebe Tonkin, Julian McMahon, Alex Russell, Xavier Samuel","Singapore, Australia",2012-09-05,2012,5.7,Horror,en,29.489,754,5.7,30000000,32500000,1.08
61012,Movie,Silent Hill: Revelation 3D,M.J. Bassett,"Adelaide Clemens, Sean Bean, Radha Mitchell, Carrie-Anne Moss, Malcolm McDowell","Canada, France, Japan, United States of America",2012-10-10,2012,5.5,"Thriller, Horror, Mystery",en,29.303,1650,5.5,20000000,55362705,2.77
64635,Movie,Total Recall,Len Wiseman,"Colin Farrell, Jessica Biel, Kate Beckinsale, Ethan Hawke, Bill Nighy","Canada, India, United States of America",2012-08-02,2012,6.02,"Action, Science Fiction, Thriller",en,29.058,5529,6.02,125000000,198800000,1.59
121734,Movie,"Tad, the Lost Explorer",Enrique Gato,"Óscar Barberán, Michelle Jenner, José Mota, Pep Anton Muñoz, Miguel Ángel Jenner","France, Spain",2012-08-10,2012,6.3,"Animation, Comedy, Adventure, Family",es,29.028,569,6.3,10500000,23000000,2.19
72331,Movie,Abraham Lincoln: Vampire Hunter,Timur Bekmambetov,"Benjamin Walker, Dominic Cooper, Anthony Mackie, Mary Elizabeth Winstead, Rufus Sewell","Russia, United States of America",2012-06-20,2012,5.7,"Action, Fantasy, Horror",en,28.608,3353,5.7,69000000,116500000,1.69
80278,Movie,The Impossible,J.A. Bayona,"Naomi Watts, Ewan McGregor, Tom Holland, Samuel Joslin, Oaklee Pendergast","Spain, United States of America",2012-09-09,2012,7.362,"Drama, Thriller, History",en,28.089,6338,7.362,45000000,198100000,4.4
82695,Movie,Les Misérables,Tom Hooper,"Hugh Jackman, Russell Crowe, Anne Hathaway, Amanda Seyfried, Sacha Baron Cohen","United Kingdom, United States of America",2012-12-18,2012,7.3,"History, Drama",en,27.716,5311,7.3,61000000,442636309,7.26
62214,Movie,Frankenweenie,Tim Burton,"Catherine O'Hara, Martin Short, Martin Landau, Charlie Tahan, Atticus Shaffer",United States of America,2012-10-04,2012,6.992,"Animation, Comedy, Family",en,26.921,3386,6.992,39000000,81493846,2.09
68734,Movie,Argo,Ben Affleck,"Ben Affleck, Bryan Cranston, Alan Arkin, John Goodman, Victor Garber","United Kingdom, United States of America",2012-10-11,2012,7.278,"Drama, Thriller",en,26.873,8352,7.278,44500000,232300000,5.22
83542,Movie,Cloud Atlas,"Lilly Wachowski, Lana Wachowski, Tom Tykwer","Tom Hanks, Halle Berry, Jim Broadbent, Hugo Weaving, Jim Sturgess","Germany, United States of America, China, Hong Kong, Singapore",2012-10-26,2012,6.886,"Drama, Science Fiction",en,26.684,7127,6.886,102000000,130482868,1.28
62764,Movie,Mirror Mirror,Tarsem Singh,"Lily Collins, Julia Roberts, Armie Hammer, Nathan Lane, Martin Klebba",United States of America,2012-03-15,2012,5.9,"Adventure, Comedy, Family, Fantasy",en,26.259,3167,5.9,85000000,183018522,2.15
60747,Movie,Red Dawn,Dan Bradley,"Chris Hemsworth, Josh Peck, Josh Hutcherson, Isabel Lucas, Adrianne Palicki",United States of America,2012-03-15,2012,5.706,"Action, Thriller",en,26.192,1635,5.706,65000000,44806783,0.69
75174,Movie,The Grey,Joe Carnahan,"Liam Neeson, Dermot Mulroney, Frank Grillo, Dallas Roberts, Nonso Anozie","United Kingdom, United States of America",2012-01-26,2012,6.6,"Action, Adventure, Drama, Thriller",en,25.95,3860,6.6,25000000,79781695,3.19
82693,Movie,Silver Linings Playbook,David O. Russell,"Bradley Cooper, Jennifer Lawrence, Robert De Niro, Jacki Weaver, Chris Tucker",United States of America,2012-11-16,2012,7.1,"Drama, Comedy, Romance",en,25.933,12075,7.1,21000000,236412453,11.26
77174,Movie,ParaNorman,"Sam Fell, Chris Butler","Kodi Smit-McPhee, Tucker Albrizzi, Jodelle Ferland, Anna Kendrick, Casey Affleck",United States of America,2012-08-03,2012,6.989,"Family, Animation, Adventure, Comedy",en,25.704,2559,6.989,60000000,107139399,1.79
49049,Movie,Dredd,Pete Travis,"Karl Urban, Olivia Thirlby, Lena Headey, Wood Harris, Langley Kirkwood","South Africa, United Kingdom, United States of America, India",2012-09-07,2012,6.84,"Action, Science Fiction",en,25.039,5115,6.84,50000000,41037742,0.82
